Company Name,Sector,Stage,Amount,Location,Funding Year,Founded,Investor
BYJU'S,EdTech,,150000000.0,Bangalore,2021,2011.0,"Tiga Investments, Baron Capital"
ElasticRun,E-commerce,Series D,75000000.0,Pune,2021,2015.0,"Avataar Venture Partners, Kalaari Capital"
Avail Finance,FinTech,Debt,3000000.0,Bangalore,2021,2017.0,"Alteria Capital, Matrix Partners India"
Nivesh,FinTech,Pre-series A,1600000.0,Noida,2021,2016.0,"Raghav Kapur, Indian Angel Network"
Thingsup,IoT platform,,1000000.0,Pune,2021,2020.0,GSF Accelerator
Arthya Wealth and Investments,FinTech,Pre-series A,1000000.0,Mumbai,2021,2020.0,"Rishi Kumar Bagla, Krishen Lal Khanna"
Zepto,E-commerce,,60000000.0,Mumbai,2021,2021.0,"Glade Brook Capital, Nexus, Y Combinator"
Fi,Financial Services,Series B,50000000.0,Bangalore,2021,2019.0,"Capital Group, Falcon Edge"
Kiko Live,Commerce,Pre-series A,1000000.0,Gurugram,2021,2020.0,"Dinesh Agarwal, Amarjit Batra"
TurboHire,Computer Software,,,Hyderabad,2021,2019.0,"Arcilla, Samir Khosla"
The Hosteller,Hospitality,Pre-series A,1000000.0,Mumbai,2021,2015.0,"SUNiCON Ventures, Shubhkam Ventures, Jito Angel network, FAAD Network"
SatSure,Defense & Space,,,Bangalore,2021,2017.0,Baring PE India
Ruptok Fintech,Financial Services,Pre-series A,2000000.0,New Delhi,2021,2020.0,Manuvel Malabar Jewellers
VilCart,Retail,,2000000.0,Bangalore,2021,2017.0,Nabventures
Dogsee Chew,Food & Beverages,Pre-series A,7000000.0,Bangalore,2021,2015.0,Sixth Sense Ventures
Advantage Club,HR Tech,Pre-series A,3300000.0,Gurugram,2021,2014.0,"Y Combinator, Jetty Ventures, Earlsfield Capital, SMC Advisors, Kunal Shah"
TRDR,Financial Services,,150000.0,Bangalore,2021,2020.0,"Kunal Shah, Snehal Fulzele"
Zoomcar,Mobility,,92000000.0,Bangalore,2021,2012.0,SternAegis Ventures
Leap India,Logistics & Supply Chain,,10000000.0,Mumbai,2021,2013.0,CDC Group
SuperBottoms,Consumer Goods,,400000.0,Mumbai,2021,2015.0,Alteria Capital
Cora Health,"Health, Wellness & Fitness",Seed,600000.0,Bangalore,2021,2020.0,Indian Angel Network
Battery Smart,Renewables & Environment,Pre-series A,7000000.0,New Delhi,2021,2019.0,"Blume Ventures, Orios Ventures"
The Good Glamm Group,Information Technology & Services,Series D,150000000.0,Pune,2021,2021.0,"Warburg Pincus﻿, Prosus Ventures"
Mosaic Wellness,"Health, Wellness & Fitness",Series A,24000000.0,Mumbai,2021,2019.0,Sequoia
CloudFiles,SaaS startup,Pre-seed,300000.0,Bangalore,2021,2020.0,Titan Capital
The Viral Fever,Entertainment,,2000000.0,Mumbai,2021,2012.0,BlackSoil
Xpand,Retail,Pre-series A,1500000.0,New Delhi,2021,2021.0,"Akash Prakash, Madhu Jayakumar, Dipinder Sandhu, Shagun Khandelwal"
Troo Good,E-commerce,Series A,7000000.0,Hyderabad,2021,2018.0,OAKS Asset Management
Prodo,Business Supplies & Equipment,Pre-seed,300000.0,New Delhi,2021,2021.0,"Titan Capital, LetsVenture"
Unnati,FinTech,Series A,7000000.0,Noida,2021,2019.0,"Incofin, NabVentures, Orios"
Lysto,NFT,Seed,3000000.0,Bangalore,2021,2021.0,BEENEXT
Wakefit,Furniture,Series C,20000000.0,Bangalore,2021,2014.0,SIG
Buyofuel,Oil & Energy,Seed,100000.0,Coimbatore,2021,2020.0,Inflection Point Ventures
ElectricPe,EV,Seed,3000000.0,Bangalore,2021,2021.0,"Blume Ventures, Micelio Fund"
Vayana Network,Financial Services,Series C,30000000.0,Pune,2021,2017.0,"CDC Group, Jungle Ventures, March Capital, Marshall Wace"
Valuationary,E-learning,Pre-seed,100000.0,Surat,2021,2020.0,"Ashish Jain, Ajay Surana"
Knocksense,Online Media,,150000.0,Lucknow,2021,2016.0,"We Founder Circle, Appyhigh, Mumbai Angels"
Petpooja,Information Technology & Services,,4500000.0,Ahmedabad,2021,2011.0,"Aroa Ventures, GVFL, Udaan"
Wingreens Farms,Food & Beverages,,17000000.0,Gurugram,2021,2011.0,"Investcorp, Omidyar Network"
Doola,Company-as-a-Service,,3000000.0,New York,2021,2020.0,Nexus Venture Partners
EyeMyEye,Eyewear,Pre-series A,2000000.0,Gurugram,2021,2021.0,2000000
Bombay Hemp Company,Textiles,,2000000.0,Mumbai,2021,2013.0,"Riteesh Mohan Bakshi, Raghav Mohan Bakshi, Achin Kochar"
DGV,Information Technology & Services,Pre-series A,3000000.0,Bangalore,2021,2019.0,"Info Edge Ventures, Omnivore"
GuardianLink,Information Technology & Services,Series A,12000000.0,Chennai,2021,2017.0,Kalaari Capital
Clinikk,Hospital & Health Care,Pre-series A,4000000.0,Bangalore,2021,2016.0,MassMutual Ventures
Toplyne,Computer Software,,2500000.0,Bangalore,2021,2021.0,"Sequoia Capital , Together Fund"
Mensa,D2C,Series B,135000000.0,Bangalore,2021,2021.0,"Alpha Wave Ventures, Falcon Edge Capital"
GENLEAP,Professional Training & Coaching,Seed,8000000.0,Haryana,2021,2021.0,"Vivek Vaidya, Kevin Donlon, Ayush Singh"
Planys,Maritime,Pre-series A,1600000.0,Chennai,2021,2015.0,"Kieretsu Forum, Lets Venture, Shell"
Wonderchef,Consumer Goods,,20000000.0,Mumbai,2021,2009.0,"Sixth Sense Ventures, Godrej Family office, Malpani Group"
GoKwik,Information Technology & Services,Series A,15000000.0,New Delhi,2021,2020.0,Sequoia Capital India
Velocity,Financial Services,Series A,20000000.0,Bangalore,2021,2020.0,Valar Ventures
SalaryBox,Financial Services,Seed,4000000.0,Gurugram,2021,2020.0,"Y-Combinator, AME Cloud Ventures, Gokul Rajaram"
Boingg,Furniture,Seed,200000.0,Gurugram,2021,2019.0,Inflection Point Ventures
Better Capital,Venture Capital & Private Equity,,15000000.0,Santra,2021,2006.0,
Tickertape,Financial Services,,5000000.0,Bangalore,2021,2019.0,Smallcase
Zenpay Solutions,Financial Services,,,New Delhi,2021,2019.0,"The StarupLab, AngelBay"
Disprz,E-learning,Series B,13000000.0,Mumbai,2021,2015.0,"Dallas Venture Capital, Mars Growth Capital"
Arbo Works,Computer Software,,,Mountain View,2021,2021.0,Sequoia Capital
Inzpira,E-learning,Seed,300000.0,Trivandrum,2021,2021.0,"Raj Nair, Gopinath Latpate"
Defy,Financial Services,,5500000.0,Bangalore,2021,2021.0,"Y Combinator, Goat VC, JAM Fund, Goodwater Capital"
Mindhouse,"Health, Wellness & Fitness",Seed,6000000.0,Gurugram,2021,2019.0,"Binny Bansal, General Catalyst"
Homversity,Housing Marketplace,,155000.0,Ahmedabad,2021,2017.0,
Toppersnotes,Education Management,Seed,1000000.0,Jaipur,2021,2015.0,Inflection Point Ventures
NoBroker.com,Real Estate,Series E,2100000.0,Bangalore,2021,2014.0,"General Atlantic, Tiger Global, Moore Strategic Ventures"
Haber,Industrial Automation,Series B,20000000.0,Pune,2021,2017.0,Ascent Capital
True Balance,Financial Services,,30000000.0,Gurugram,2021,2014.0,"Northern Arc, Arthmate, Shine Star, E clear, Hinduja"
Recordent,Financial Services,,400000.0,Hyderabad,2021,2018.0,"Family Office of Kantamaneni, IIM Calcutta Innovation Park"
Koparo,Consumer Goods,Seed,700000.0,New Delhi,2021,2020.0,"Saama Capital﻿, ﻿Titan Capital﻿, DSG Consumer Partners"
Indifi,Financial Services,,40000000.0,Gurugram,2021,2015.0,"Omidyar Network, Flourish Ventures, Elevar Equity, Accel"
Settl,Real Estate,Seed,500000.0,Bangalore,2021,2020.0,"ah! Ventures, We Founder Circle"
Park+,Tech startup,Series B,25000000.0,New Delhi,2021,2019.0,"Sequoia Capital, Matrix Partners"
Simple Energy,Automotive,Pre-series,21000000.0,Bangalore,2021,2019.0,
Dream Sports,Sports,,840000000.0,Mumbai,2021,2008.0,"Falcon Edge, DST Global, D1 Capital, Redbird Capital, Tiger Global"
Spinny,Automotive,Series E,248000000.0,Gurugram,2021,2015.0,"Abu Dhabi Growth Fund, Tiger Global"
Rentomojo,Furniture Rental,,10000000.0,Bangalore,2021,2014.0,"Accel, Bain Capital"
Slice,Financial Services,Series B,220000000.0,Bangalore,2021,2015.0,"Tiger Global, Insight Partners"
21K School,E-learning,Pre-series A,5000000.0,Bangalore,2021,2020.0,Ronnie Screwvala
Adda247,E-learning,Series B,20000000.0,Gurugram,2021,2016.0,WestBridge Capital
Loop Health,Hospital & Health Care,,12000000.0,Pune,2021,2018.0,"Elevation, General Catalyst"
Rupifi,Financial Services,Debt,1000000.0,Bangalore,2021,2020.0,Alteria Capital
RENEE Cosmetics,Cosmetics,Pre-series A,1500000.0,Ahmedabad,2021,2019.0,"Equanimity Ventures, 9Unicorns"
Svish,Consumer Goods,Seed,400000.0,Gurugram,2021,2020.0,Nueva
Progcap,FinTech,Series C,30000000.0,New Delhi,2021,2016.0,Tiger Global
Smartstaff,Recruitment,,4300000.0,Bangalore,2021,2020.0,"Blume Ventures, Nexus Venture Partners"
D’Moksha Homes,Textiles,Seed,570000.0,Mumbai,2021,2020.0,"Apoorva Sharma, The Chennai Angels, Karthik Bhat"
ANS Commerce,E-commerce,Pre-series A,2200000.0,Gurugram,2021,2017.0,"Gokul Rajaram, Venture Catalysts"
Mobileware Technologies,Information Technology & Services,,4700000.0,Mumbai,2021,2008.0,Kvanto Payment Services
GramCover,Insurance,Series A,7000000.0,Noida,2021,2016.0,"Siana Capital, Inflexor Ventures, Stride Ventures"
BYJU'S,EdTech,,300000000.0,Bangalore,2021,2011.0,"Oxshott Capital Partners, XN Exponent, Edelweiss"
Hyperface,Information Technology & Services,,1300000.0,Bangalore,2021,2021.0,"Kunal Shah, Better Capital"
Licious,Food & Beverages,Series G,52000000.0,Bangalore,2021,2015.0,
Chalo,Mobility,Series C,40000000.0,Mumbai,2021,2014.0,"Lightrock India, Filter Capital"
Kaar Technologies,Information Technology & Services,,4000000.0,Chennai,2021,2005.0,BlackSoil
Kissan Pro,Farming,,,Jharkhand,2021,2021.0,EKKI
Sunstone Eduversity,EdTech,Series B,28000000.0,Gurugram,2021,2011.0,WestBridge Capital
Ozonetel,Telecommunications,Series A,5000000.0,Hyderabad,2021,2007.0,Stakeboat Capital
CoinSwitch Kuber,Crypto,Series C,260000000.0,Bangalore,2021,2017.0,"Coinbase Ventures, Andreessen Horowitz"
Pazcare,Insurance,Seed,3500000.0,Bangalore,2021,2020.0,"BEENEXT, 3one4 Capital"
kWh Bikes,Automotive,Seed,2000000.0,Bangalore,2021,2020.0,"Let’s Venture, Better Capital"
IBSFINtech,Information Technology & Services,Pre-series A,1000000.0,Bangalore,2021,2006.0,
LeadSquared,Computer Software,,,Bangalore,2021,2011.0,International Finance Corporation
Phool.co,Renewables & Environment,,,Kanpur,2021,2017.0,"Alia Bhatt, IAN Fund, Social Alpha, Draper Richards Kaplan Foundation"
Twin Health,"Health, Wellness & Fitness",Series C,140000000.0,Chennai,2021,2018.0,"Sequoia Capital India, ICONIQ Capital, Perceptive Advisors"
Trica,Equity Management,Seed,3000000.0,Mumbai,2021,2021.0,LetsVenture
mHealth,"Health, Wellness & Fitness",Seed,,New Delhi,2021,2020.0,India Accelerator
Rebel Foods,Cloud kitchen,Series F,175000000.0,Mumbai,2021,2011.0,Qatar Investment Authority
ProfitWheel,Marketing & Advertising,Seed,3000000.0,Mumbai,2021,2020.0,"Netcore Cloud, Vallabh Bhansali, Jimmy Mahtani"
Log 9 Materials,Nanotechnology,,2000000.0,Bangalore,2021,2014.0,Petronas Ventures
Chingari,Entertainment,,19000000.0,Bangalore,2021,2018.0,Solana
Ishitva,Computer Software,Pre-series A,1000000.0,Ahmedabad,2021,2018.0,Inflection Point Ventures
Ola Electric,Automotive,,200000000.0,Bangalore,2021,2017.0,"Falcon Edge, Softbank"
Ola Electric,Automotive,,200000000.0,Bangalore,2021,2017.0,"Falcon Edge, Softbank"
leap.club,Community,Pre-series A,810000.0,Gurugram,2021,2014.0,"Enzia Ventures, Kunal Shah"
F5,Retail,Pre-series A,600000.0,New Delhi,2021,2018.0,Auxano Capital
ForeignAdmits,Higher Education,Seed,400000.0,Bangalore,2021,2018.0,Unicorn India Ventures
SALT,Financial Services,Pre-seed,500000.0,Bangalore,2021,2019.0,"Prashant Pansare, Supermorpheus"
EarnWealth,Financial Services,Pre-series A,500000.0,Pune,2021,2014.0,
Visit Health,"Health, Wellness & Fitness",,7500000.0,New Delhi,2021,2015.0,Docprime Technologies
Crater.Club,Media,Seed,700000.0,Bangalore,2021,2020.0,LC Nueva AIF
NFTically,NFT,Seed,1000000.0,Gurugram,2021,2021.0,"Nitish Mittersain, Gaurav Munjal"
ReshaMandi,B2B,Series A,30000000.0,Bangalore,2021,2020.0,"9Unicorns, Venture Catalysts, Sandeep Singhal"
Zetwerk,Mechanical Or Industrial Engineering,,600000000.0,Bangalore,2021,2018.0,TradeCred
Hubilo,Software Startup,Series B,125000000.0,Ahmedabad,2021,2020.0,Alkeon Capital
M2P Fintech,Financial Services,Series C,35000000.0,Chennai,2021,2015.0,Tiger Global
Open Financial Technologies,Financial Services,Series C,90000000.0,Bangalore,2021,2017.0,"Temasek, Google, SBI Investment"
Niro,Financial Services,Seed,3500000.0,Bangalore,2021,2021.0,Elevar Equity
Wiingy,E-learning,,400000.0,Bangalore,2021,2021.0,Aroa Ventures
CarDekho,Automotive,Series E,250000000.0,Jaipur,2021,2008.0,
Melorra,D2C jewellery,,24000000.0,Bangalore,2021,2015.0,"9Unicorns, Symphony International Holdings Limited, Value Quest"
AnKa SumMor,Sales and Distribution,Pre-series A,1000000.0,Bangalore,2021,2017.0,Inflection Point Ventures
Toch.ai,SaaS,Series A,11000000.0,Mumbai,2021,2016.0,
Playto Labs,E-learning,Seed,500000.0,Bangalore,2021,2021.0,Inflection Point Ventures
Fraazo,Food & Beverages,Series B,50000000.0,Mumbai,2021,2020.0,WestBridge Capital
Arcana,Information Technology & Services,,2300000.0,Bangalore,2021,2019.0,"Republic Crypto, Woodstock, DCG, Sahil Lavingia"
FloCareer,Information Services,Series A,5700000.0,Bangalore,2021,2018.0,Data Point Capital
Nap Chief,Apparel & Fashion,Seed,200000.0,Mumbai,2021,2019.0,Titan Capital
AcknoLedger,Crypto,Seed,1500000.0,Mumbai,2021,2021.0,"Momentum 6, Basics Capital, Krypital Capital, Shima Capital, Magnus Capital"
ApplicateAI,Information Technology & Services,Series A,30000000.0,Gurugram,2021,2014.0,
VLCC Health Care,"Health, Wellness & Fitness",,4000000.0,Gurugram,2021,1989.0,
Duroflex,Furniture,,60000000.0,Bangalore,2021,1963.0,Norwest Venture Partners
Aviom India,Financial Services,Series C,8000000.0,Bhilwara,2021,2016.0,Sabre Partners
Onato,Computer Software,,2200000.0,Bangalore,2021,2021.0,"Vertex Ventures, Omnivore"
Mestastop Solutions,Biotechnology,,100000.0,Bangalore,2021,2018.0,CIIE.CO
SaaS Labs,SaaS,Series A,17000000.0,Noida,2021,2016.0,"Base 10 Partners, Eight Roads Ventures"
Devnagri,Translation & Localization,Seed,600000.0,Noida,2021,2017.0,"enture Catalyst, IPV"
CRED,Finance,Series E,250000000.0,Bangalore,2021,2018.0,"Tiger Global, Falcon Edge"
ConveGenius,Education Management,Pre-seed,5000000.0,Noida,2021,2013.0,"BAce Capital, Heritas Capital, 3Lines Venture Capital"
Totality,Entertainment,,1000000.0,Gurugram,2021,2017.0,"Leo Capital, Mayfield Fund"
CredAble,Financial Services,Series B,30000000.0,Mumbai,2021,2017.0,"Plutus Wealth, Oaks Asset Management"
MarketWolf,Financial Services,Seed,5500000.0,Mumbai,2021,2017.0,"Anil Thadani, Ashutosh Sinha, Roy van Leeuwen"
Wondrlab,Marketing & Advertising,Pre-series A,7000000.0,Mumbai,2021,2020.0,"Pi Ventures LLP, Tanas Capital, Prodapt Holdings"
SUN Mobility,Automotive,,50000000.0,Bangalore,2021,2017.0,Vitol
Tamasha,Entertainment,Pre-series A,3000000.0,Mumbai,2021,2020.0,Chiratae Ventures
Revfin,Financial Services,Pre-series A,4000000.0,New Delhi,2021,2017.0,"Ruchirans Jaipuria, Rishi Kajaria"
Yu Foodlabs,Food & Beverages,Pre-series A,1000000.0,Gurugram,2021,2020.0,"Manish Choksi, Varun Vakil"
MergerDomo,Investment Banking,,500000.0,New Delhi,2021,2018.0,Nadir B Godrej
FarMart,Farming,Series A,10000000.0,Gurugram,2021,2015.0,Matrix Partners India
Questt,EdTech,Series A,6750000.0,Gurugram,2021,2020.0,Celesta Capital
IDfy,Information Technology & Services,Series D,10000000.0,Mumbai,2021,2011.0,"TransUnion, Blume Ventures"
ClearDekho,Retail,Pre-series A,4000000.0,Ghaziabad,2021,2016.0,Aroa Ventures
BookingJini,Hospitality,Pre-series A,1200000.0,Gurugram,2021,2017.0,Mumbai Angels Network
Sourcewiz,Information Technology & Services,Seed,3000000.0,Gurugram,2021,2021.0,"Blume, Alpha Wave Incubation"
Tvasta,Mechanical Or Industrial Engineering,,400000.0,Chennai,2021,2016.0,Habitat for Humanity International
Kafqa Academy,E-learning,Seed,1300000.0,Bangalore,2021,2021.0,"Global Founders Capital, Enzia Ventures, Better Capital"
Trell,Social commerce,,100000000.0,Bangalore,2021,2016.0,Amazon
Storia,Food & Beverages,Series A,6000000.0,Mumbai,2021,2016.0,Sixth Sense Ventures
Clear,Computer Software,Series C,75000000.0,Bangalore,2021,2011.0,"Kora Capital, Stripe, Alua Capital"
Groww,Finance,Series E,250000000.0,Bangalore,2021,2016.0,Iconiq Growth
The Indus Valley,Consumer Goods,,1100000.0,Chennai,2021,2016.0,"Rukam Capital, DSG Consumer Partners, The Chennai Angels"
BharatPe,Financial Services,,10000000.0,New Delhi,2021,2018.0,MAS Financial Services
Teachmint,E-learning,Series B,78000000.0,Bangalore,2021,2020.0,"Rocketship.vc, Vulcan Capital"
Porter,Logistics & Supply Chain,Series E,100000000.0,Bangalore,2021,2014.0,"Tiger Global, Vitruvian Partners"
O4S,Information Technology & Services,Series A,6000000.0,Gurugram,2021,2017.0,"Think Investments, Venture Highway"
Wobb,Marketing,Pre-seed,200000.0,Gurugram,2021,2020.0,"Alok Kohli, Sanjeev Bhargava"
BASIC Home Loan,Financial Services,Series A,3500000.0,Gurugram,2021,2020.0,"Venture Catalysts, Gruhas Proptech"
Siply,Financial Services,Pre-series A,3200000.0,Bangalore,2021,2020.0,"LetsVenture, AngelList India, Founder's Room Circle"
BankSathi,Financial Services,,500000.0,New Delhi,2021,2020.0,"Dinesh Godara, Anuj Ahuja, Aditya"
Gramophone,AgriTech,,10000000.0,Indore,2021,2016.0,Z3Partners
Healofy,Femtech,Series B,6000000.0,Bangalore,2021,2016.0,"Celesta Capital, Omidyar Network India"
E42,Computer Software,Series A,5400000.0,Pune,2021,2012.0,Pavestone Ventures
Spottabl,Human Resources,Seed,400000.0,Bangalore,2021,2017.0,"LetsVenture, Paradigm Shift VC, Binny Bansal"
DeHaat,Information Technology & Services,Series D,115000000.0,Gurugram,2021,2012.0,"Sofina, Lightrock India, Temasek"
Shumee,Retail,,,Bangalore,2021,2014.0,Dia Mirza
Zolve,Financial Services,Series A,40000000.0,Bangalore,2021,2020.0,DST Global
Instoried,Computer Software,,8000000.0,Bangalore,2021,2018.0,"Pritt Investment Partners, 9Unicorns"
SportZchain,sports,Pre-seed,400000.0,Mumbai,2021,2021.0,"Darq Capital, Jagadeesh Atukuri"
Hypto,Tech startup,Seed,3000000.0,Chennai,2021,2018.0,Stellaris Venture Partners
CHUPPS,Foootwear,Pre-series A,1100000.0,Mumbai,2021,2016.0,Venture Catalysts
Zenduty,Computer Software,Pre-series A,1900000.0,Bangalore,2021,2019.0,StartupXseed Ventures
R for Rabbit,Consumer Goods,,5000000.0,Ahmedabad,2021,2014.0,Xponentia Capital Partners
Acko,Insurance,Series D,255000000.0,Bangalore,2021,2016.0,"General Atlantic, Multiples"
LoveLocal,Retail,Pre-series B,18000000.0,Mumbai,2021,2015.0,Vulcan Capital
SupplyNote,Food & Beverages,Pre-series A,1200000.0,Noida,2021,2015.0,Venture Catalysts
Vakilsearch,Legal Services,,10000000.0,Chennai,2021,2010.0,InCorp India
Cloudphysician,Hospital & Health Care,Pre-series A,4000000.0,Bangalore,2021,2017.0,Elevar Equity
Wiggles.in,Veterinary,Pre-series A,5500000.0,Pune,2021,2018.0,Anthill Ventures
Avanti Finance,Financial Services,Series A2,15000000.0,Bangalore,2021,2017.0,"Oikocredit, Nomura, The Bill & Melinda Gates Foundation"
Vanity Wagon,Consumer Goods,Pre-series A,700000.0,New Delhi,2021,2018.0,Inflection Point Ventures
Purplle,E-commerce,,70000000.0,Mumbai,2021,2012.0,Kedaara
Wallmantra,Arts & Crafts,,,Noida,2021,2013.0,Velocity
MFine,Hospital & Health Care,Series C,48000000.0,Bangalore,2021,2017.0,"Moore Strategic Ventures, BEENEXT"
Aquatein,Food & Beverages,Seed,,Mumbai,2021,2019.0,Eaglewings Ventures
Mentza,E-learning,Seed,400000.0,Mumbai,2021,2020.0,Inflection Point Ventures
ConnectedH,Hospital & Health Care,Seed,2300000.0,Gurugram,2021,2018.0,"Kalaari Capital, Incubate Fund India"
CredAvenue,FinTech,Series A,90000000.0,Chennai,2021,2017.0,"Sequoia Capital, Lightspeed, TVS Capital Funds"
Vedantu,E-learning,Series E,100000000.0,Bangalore,2021,2011.0,ABC World Asia
Exotel,Telecommunications,Series C,35000000.0,Bangalore,2021,2011.0,"IIFL AMC, Sistema Asia Fund, CX Partners, Singularity Growth Opportunities Fund"
Fantasy Akhada,sports,Series A,2000000.0,Gurugram,2021,2020.0,Prime Securities Limited
Meesho,Social commerce,,570000000.0,Bangalore,2021,2015.0,"Fidelity, B Capital"
PumPumPum,Automotive,,,Gurugram,2021,2018.0,LC Nueva AIF
Cusmat,Computer Software,Pre-series A,100000.0,Hyderabad,2021,2016.0,We Founder Circle
Homeville,Information Technology & Services,,7000000.0,Mumbai,2021,2017.0,"9Unicorns, Varanium NexGen Fund"
Coinshift,Blockchain,Seed,2500000.0,Chandigarh,2021,2021.0,"Sequoia Capital, Sandeep Nailwal"
Strip Finance,Financial Services,Seed,400000.0,Hyderabad,2021,2021.0,"Old Fashion Research, Nothing Research, Tenzor capital"
Kolo,Construction,Pre-seed,550000.0,Bangalore,2021,2020.0,Better Capital
Chqbook,FinTech,Pre-series B,5000000.0,Gurugram,2021,2017.0,"Aavishkaar Capital, Rajiv Dadlani Group"
My3DSelfie,Arts & Crafts,Pre-series A,,Guwahati,2021,2016.0,"NEVF, AccelNest"
EV Plugs,Information Technology & Services,,150000.0,Gurugram,2021,2021.0,
Rulezero,Financial Services,Seed,2500000.0,Bangalore,2021,2019.0,The Treasury
CredRight,Financial Services,,2700000.0,Hyderabad,2021,2016.0,"9Unicorns, Spearhead Capital, Venture Catalysts"
Karbon Card,FinTech,Pre-series A,12000000.0,Bangalore,2021,2019.0,"Ramp, Rainfall Ventures, Roka Works, Y Combinator"
Auntie Fung,Food & Beverages,,400000.0,Bangalore,2021,2015.0,India Angel Network
ePayLater,Financial Services,Series B,10000000.0,Mumbai,2021,2015.0,"Responsibility, Blue Ashva Capital, Pravega Ventures"
Fittr,"Health, Wellness & Fitness",Series A,11000000.0,Pune,2021,2016.0,"Dream Capital, Elysian Park Ventures"
Medikabazaar,Healthtech,Series C,75000000.0,Mumbai,2021,2014.0,"CDC Group, Creaegis"
Nimble Growth Organics,Farming,Seed,,Bangalore,2021,2016.0,
Delhivery,Logistics & Supply Chain,,125000000.0,Gurugram,2021,2011.0,"Lee Fixel’s venture capital firm, Addition"
Akudo,Financial Services,Seed,4200000.0,Bangalore,2021,2020.0,"Y Combinator, JAFCO Asia, Incubate Fund India, marquee angels"
Sanctum Wealth,Investment Management,,10000000.0,Mumbai,2021,2016.0,The Xander Group
88academics,Education,Pre-series A,3000000.0,New Delhi,2021,2018.0,Aarin Capital
Upgame,sports,,,Gurugram,2021,2017.0,"James Milner, Adam Lallana"
